Overall	Text
-1	oh man my team is suffering i do not wanna jump shit but it maybe time shaq is now on the cavs no more nash shaq team up on 2k9 for me
-1	headache and yardwork miserable hell
-1	oh i m so sorry i did not think about that before retweeting
-1	matt was allowed a mcdonalds i was not so unfair all i had was yoghart
1	mgs4 is not on xbox
1	cavs down by 20 3 mins left just in case you   are not watching its over for lebron
1	absolutely nothing like watching jonas on youtube and homework
1	shiner is taking up all my bed and blankets
-1	tons of problems downloading os 3 0 had to restore iphone hopefully i did not loose anything
1	but but but i m not a big fan on camilla belle
-1	i hope they will increase the capacity fast yesterday was such a pain got the fail whale 15 times in 2 hours
-1	i m afraid if i tried that i d lose my job or get molested
1	watching the cavs game i was looking for a game 7 but i guess not
-1	feeling feverish i hate getting sick during the winter
-1	sob sob wish i were there too mate
1	i wish i can go on youtube
1	i lost my ipod
1	miss you no twitter
-1	i hate when software update downloads updates without telling me i never know what s downloading when it is
-1	just always really awkward we just do not have anything to say to each other evidently
-1	my favorite ipod touch app usa today crosswords is broken in 3 0
1	meep is coming and yaaayy but also quite nervous s argh and my hayfever is properly kicking in and i do not have drugs
1	oh no with everything that happened today i forgot we were going dress shopping for the opera tomorrow
-1	tennis time helloooo skin cancer
1	inaperfectworld i would have enough money to buy tickets for the jonas brothers and taylor swift concerts
-1	well i thought i was goona lose my job be  c my boss just kept yelling at me today
-1	after all these years and working at starbucks the doctors finally inform me that they bring on my migranes sucks
1	you belong with me taylor swift so true
1	cash rules everything around me
1	how can the teen choice people possibly put miley cyrus and taylor swift in the same category that s not fair to me
-1	there s no lebron on tonight what the hell am i supposed to do
-1	major iphone problems wont let me send texts but i can do everything else can anyone help
-1	i had a huge headache i wonder why i never get headaches or get sick often
1	noooooooooo the one i was happy to hear about is now taken away
1	my boyfriend thinks i m weird bc i watch youtube videos of puppies and laughing babies
-1	farrah fawcett star of quot charlie s angels quot has died from cancer at 62
1	xbox live is down today no weeds season five from netflix
-1	has hurt her ankle and is going to the dr
-1	omf grin  hayfever suuuucks my eyes are burnin ouch amp itchy
1	worst 3 75 spent the put no love into my frappuchino laugh out loud for the win your not suppose to make extra stops on my trip to starbucks
-1	strider is a sick little puppy
-1	i left my ids at the location and now i can not go out to bars fuckkkkkkkkkkkkk
-1	argh how 2 fly with a stupid headache so sad
1	i should have paid more attention when we covered photoshop in my webpage design class in undergrad
1	obama dildo is just wrong on so many levels head of state
1	wow psp go revealed in qore not too impressed
1	bed class 8 12 work 12 3 gym 3 5 or 6 then class 6 10 another day that s gonna fly by i miss my girlfriend
-1	i cried so hard when matthew died
-1	i want some fries from mcdonalds im so hungry
-1	why this headache still here
1	it s no longer sunny in seattle
1	looking around on the web for something to entertain me the way facebook did alas nothing
1	can not see the flowers falling i do not have a camera just my cellphone
-1	i got mcdonalds surpisingly its not a popular drunk food option its sucks that all diners are not 24hrs here anymore
-1	i am suffering with hayfever today dam you pollen
1	it s now 13 30 and no iphone 3 0 talk about keeping us waiting grrrr
1	it s only tuesday
1	i miss my ex soo much
1	trying to download iphone 3 0 but it ain t happening
1	disappointed lebron james is a sore loser quot you win and accept the praise you lose and accept defeat quot
1	psp i miss playing quot the sims quot
-1	too worked up and excited must focus on a theoretical proposal on a stem cell based pancreatic cancer therapy pancreatic cancer sucks
1	you left without saying hi
-1	damn when i find the bike i want in the color i want i have not the cash
1	we came in second no vegas for us this year
1	a hay fever suffer liking summer i need to take what you take i ve not looked forward to summer for years now
-1	what about reese dying on ttsc and season finale next week 24 boring madame president is a crazy woman
1	fair enough i have not had those in ages now i want mcdonalds hashbrowns damn it
1	i went to my room 2 hours ago to study for my econ exam tomorrow but all i ended up doing was watching an epi of oprah and taking a nap
1	i heard your moving to sydney next year im not happy
-1	did all our work in one day and now im paying for it with one hellofa headache my man went to get mcdonalds for dinner so i do not cook xxo
-1	link farrah fawcett dies of cancer at 62
1	sorry buddy i have not been on facebook hope things get better
1	its raining in sydney
1	just got back from starbucks amp now i m babysitting no salsa dancing for me
-1	david cook s little brother passed away from cancer
-1	damn right the grill is always open down here
-1	still has a killer headache i thought it would be gone by now
1	i hope i can make it to the auburn show but its not looking good for me
-1	is at work and saddened due to ted baker london not being able to ship to the continental us i want the hat
-1	been to opticians referred to hospital tomorrow to check ever closing painful headache inducing eyes so will not be on air today catherine
1	not seeing it the facebook preview looked all up and down your body of your web page still nvr got shrt you   snt burrowish
1	wish i could but im in england kisses
-1	nasty budget due and my iphone is being sent to apple today
-1	i had to bury my ipod and buy a new one
-1	do not know there still seem to be problems on xbox live after the maintenance yesterday
1	i already miss you guys one day you will come back to brazil will not you
-1	i tried tweetdeck once and i hated it with a passion or it hated me i m not sure
-1	sick sick sick no more mcdonalds ever again subway
-1	me has headache
1	whats the weather doing in wimbledon london i see there is tennis action at 3 30 on bbc2 do not say it s raining there too
-1	sorry little brother
1	still 3 more days until my internet gets uncapped
-1	mad tired today callin it in early tonight nighty night twittas
1	fever fever go away come again another day sneeezzzeee awwwww
-1	arghhhh i dunno where my ipod is
1	my dog can not move anymore praying that he will be okay
-1	i should be sleeping i have a stressed out week coming to me
-1	wants to be at home i am hot bad headache and still have to get my shots
1	took pics of my car for sale starbucks and gonna go see up all alone because everybody is 9 5
-1	just got my presentation done 23 slides done i m crying for this week will be the hardest of all weeks
-1	is it just me or she hates anoop i mean seriously she s kinda mean to him
1	because of my dog she was loose lt lt go lakers gt gt
1	i m off too bed i gotta wake up hella early tomorrow morning
1	guess i have to wait another year to see taylor swift
-1	full of hayfever today and feeling crap
1	amp i need your pins again i reset my phone and lost all my contacts
1	wednesday my be  day do not know what 2 do
-1	there s an inch of snow on the ground and counting i m worried about the poor flowers
1	betsey is up sick fever and throwing up poor baby girl
1	i want short stack to come to england already
1	i feel feverish sweaty and shivery fever is a symptom of piggy flu noooo
-1	i made mcdonalds lose 1 57 cents today im gunna get fired
1	iphone is not giving me a data connection
1	i wish i d studied harder at school i always wanted to work in the nasa control room sighs
-1	farrah fawcett has passed away after losing her battle with cancer
-1	my hay fever is awful already nipping into the village later and get myself some piriton
-1	just going to cry myself to sleep after watching marley and me
-1	i hate when i have to call and wake people up
-1	i am bored
-1	i am so upset right now i m still at work and about to die of sickness i ve got a horrible fever and my ass should not be here
1	is maccas using his ipod touch 2 twitted laugh out loud i wanna go home i jst kno ipods guns run outta battery
-1	listening to harry potter soundtracks too bad i can not see the movie the 15th of july i ll be in england by then back on the 19th crap
-1	what am i doing well i am currently upset that xbox live is down
-1	yeh i found out just then on facebook she was cool it s so sad well start being on time and doing stuff right then silly
1	2morrow will be day one of no smoking do not expect to last long thank s a lot 4 taking my one joy and doubling the price
1	i did not really see that coming
1	i wanna go taylor swift concert in wembley and miley in nec but i can not afford miley
1	damn lebron kobe showin who should of been mvp this year 2 damn i m lookin stupied hoping you   guys can pull a comeback from 3 1
-1	just got off the phone my dad called me saying that his prostate cancer might have returned he goes for tests friday
1	i wish taylor swift was coming to glasgow
-1	i just woke up thanks to my friend screaming in my house been in bed w a freakin headache
-1	that s horrible sorryto hear that
1	taylor swift where are you i have been looking on ticket master everyday for your concerts but your like enver comign to toronto
-1	yeh he had cancer did not he
-1	if you figure it out i ll co author a book with you sadly oprah likely will not let us on her show
1	how embarrassing is it to have a russian newspaper make fun of us for abandoning capitalism in exchange for obama flavored fascism wow
1	i use tweetdeck for my mb while i use tweetie for my iphone but once i get stuck in api he ll both apps do not work
-1	also mcm expo tomorrow and i m really looking forward to it but london transport is fucked so i dunno if we ll get there on time
-1	please do not eat veal people just saw a video of how calves are reared then slaughtered on oprah so sad for the poor baby cows
1	jogging is not really that cool especially if you ve got a fever
1	homework homework homework
1	back to england south america will miss you please come back soon
-1	is terrified she accidentally deleted a reference in her management assignment and hopes she does not get in trouble when she gets back
-1	i think i have a fever boo wanting me some cpk mexican tortilla soup
-1	i m really sad about farrah i hate cancer i wish we could find something to beat that disease
-1	i think oprah and an extremely negative show
-1	is never going to eat mcdonalds again they have ruined the humble junior burger with pepper and now it tastes like crap
1	i ve had a headache for 3 days straight went to the doc and i am dehydrated drinking lottttts of water now
-1	is up and has a bad headache
-1	is suffering very badly with hayfever today
-1	i am very jealous i was supposed to go see it in seattle with a friend this summer but she had to bail out because of work
-1	5 30am i m fuckin tired up for more than 24 hours straight no naps gnite for now vegas
1	hmmm lebron vs kobe shattered
1	my luggage weighed 49 5 lbs nice off to colorado for a week then to seattle for a few months gonna miss my daddy
1	not so good of a morning the lakers lost
1	oh my god the jonas s youtube page is closed now why
1	still doing my homework
1	heard my baby is running a fever and not feeling good wishing i was home
-1	cavs lost lebron may be the king but he needs more help from his people worst day ever
-1	can not be bothered to get a starbuckss if my sis was here get it for me i miss her i feel sooooooooo feel like upset
-1	crying watching oprah a little boy who lost his legs what a sweet amp joyful child a true miracle celine is on great heart
-1	fever headache fatigue got the bug from the kids water and airborne did not help
1	my friend took off the obama pin and lit it on fire
-1	in english 231 with a sore throat and headache
-1	i was looking around and there s a facebook group about tori s boyfriend alex who died a few days before her it s so sad
-1	is upset that i missed the taylor swift special
-1	going to the shower i hate londons weather at the moment
-1	just spent 10 on cards which i hate buying anyway then left them in mcdonalds when i went back to get them they had gone not happy
1	appare notly it works but the facebook app crashes
-1	cavs lost i m really upset i m going to bed
1	vegas at 8 00am a little bummed gonna miss bobo
-1	i reaaly miss john mayer s twitters fuck rude people remove him if you do not like his tweets bitchfucks
-1	i m hurting for a java home brew or starbucks
1	cavs well it s over for lebron and the cavs
1	superneej morning bah car will not start waiting for the anwb
-1	missing texas hold em poker play today facebook apps down and unresponsive
-1	i want my xbox back codwaw mp1 mp2 xbox what the fuck need
1	xbox live will be down in about 1 hour sadface laugh out loud
1	is so sick of watching him play xbox 360 somebody humor me pleeeeeeeeeeease
-1	itchy eyes stupid hayfever
-1	damn i finally hit 10k and i have been on xbox for over 3 years
1	yeah it definitely does not work i was hoping it was like a secret that could transfer you to obama or something
-1	very sad about farrah fawcett people should not have to die from cancer anymore let s please find a cure
1	starting my 2nd shift im going to miss like an hour of the lakers game
1	my old phone does not have a sim card
-1	damn it lakers will not be starting their parade outside my workplace
1	awww you lucky thing here i am stuck in england with the not very sunny weather wubu2
-1	brazilian keratin treatment appare notly means no washing your hair for 4 days it s only day two and i m already stringy and greaser gross
-1	why oh why do i watch oprah every time i do i cry oh my god these great dads are great this will be another tough weekend for us facebook
1	the news should have been that shaq amp lebron both sign with the knicks we have not had a decent team in forever
1	the closest bgt tour is cardiff or london dam it why does not anybody other than the chuckle brothers tour the westcountry
1	amazing reception too bad about the cavs
1	had to miss out on lunch random sickness watching oprah s big give in bed
-1	is so disappointed with the lakers must come back on game 5
1	watching all kinds of highlights of lakers celebrating blegh
-1	when were you in la bad news i have to work on the reunion
1	too many people at the starbucks drive thru ahhhhhh i guess coffee from the grungy old office coffee pot it is
-1	so sad my bb is dead i want it to live again vegas anyone
-1	think i m going to bed goodniight i hate this
-1	anyone else having problems accessing ttb i can not get on
1	i wanna meet sooo bad
-1	oh my god dudee i did not saw your i m on facebook so sorry anyway back at cha with the hi
1	and the hayfever begins
-1	i m just fine i m here with a friend her mom is in the late stages of cancer
1	ohhhhhhh headache one of the beers yesterday was bad next mission kitchen for coffee and breakfast
1	wanasa i wish i can have lunch at home i usually be there at 7 pm or later s
-1	uh oh dr phil just made me cry and it looks like oprah is going to do the same
-1	just finished watching the movie prayers for bobby broke my heart
1	no you   supposed to be my date
1	we were second to starbucks slow down on the clues so we can get back
1	just poured a glass of wine was waiting for pizza from our old friend in sydney but have just been told it s not happening i miss mario s
1	got headaches for 3 days now
-1	sooo i missss youu
1	i hope this does not last too long i feel miserable
1	he lives in seattle i think too far away
-1	had a cold i can not breathe gotta headache nose is tuffy sore throat i ust wanna lay down and sleep forever
-1	my home town my mammy called all depressd please explain y a pare not let their 8yr old child walk alone hello its 2009
1	in seattle washington im sooooo hungry amp i miss alaska
1	3turnoffwords quot f ck the lakers quot
1	i know my life has been flipped upside down when i just thought in my head that some ramen sounds good
-1	i finally found ipod headphones that are meant for apple they re madddd loud 2 days
-1	if any one comes across my air mattress camera or ipod give me a ring son of a bitch
-1	quot the iphone cannot be updated at this time because the iphone activation server ist temporarily unavailable quot wie lange denn noch
-1	for your information xbox live is down for maintenance that sucks
-1	last day to smoke gotta drug test waiting for obama to get the 420 laws right sick of my privacy being invaded enough of the bull
1	bidding farewell to starbucks staff rudy amp aierra missing though i m gonna miss you guys
1	sure wish my facebook was not suspended
-1	o and i can not believe the freakin cavaliers lost man lebron you   broke my heart
-1	lying in bed suffering with hayfever and a major case of holiday blues
-1	up early sad about lebron
-1	what tragedy and disaster in the news this week
-1	my little man has the fever virus
-1	so many channels yet so so boring lazy day again may have to find a hobby
1	on my psp it has skype no mic though
-1	arrived in seattle sad the trip is over so soon
-1	my sister told me that i m do not have any fever maybe i m just not feeling well
-1	no ipod today ughh
-1	im 20 believe me i ve tried i m just too ginger freckles join up on my face that s it get it out a bottle cancer
1	does anyone want to buy me taylor swift tickets i just want to take my sister and i did not win them on the radio
1	iphone update 3 0 scheduled cor hume 17th they have only 12 hours left i can not download it yet
1	xbox live is down
1	i miss my psp
1	while gloating will be fun i do not really wanna leave i ll miss you vegas
1	yeah and yeah but i can not go on it at the moment cause the xbox is in my brothers room and hes locked his door cause hes out
1	in the park during lunch hour realising that i will have to accept the fact that i now get hayfever
1	i miss you sooooooo much
1	soooo tired amp caffeine withdrawal headache i hope this does not last for 2 many days
-1	hates waiting for mails
-1	laptop 2 netbooks a psp and my derby bag more angry at myself in a way not sure what was backed up lost my tatt idea pics
-1	farrah fawcett died this morning from cancer
-1	i m sad the cavs won because that means josh is going to game 6 saturday night instead of karaoke with the rest of us
-1	yesterday i was told was fulla shit even is suing i just can not bring myself to believe yet
-1	in sydney three hours into my journey bored and cheia de saudades bah
-1	please pray for halley she is gonna have guinea pig cancer
-1	i hate the limited letters too hope you and the guys are fine i pray for my dog she s not well
-1	carnt belive getaway plan had there last show in sydney and i was not allowed to go ima so sad
-1	wah i can not see clip must be el stupido work filters can not wait till i get a puter something else 2 blame ex 4 he broke mine
1	miss you
1	can not watch apple s iphone 3 presentation on iphone
-1	got a headache
-1	i m getting a headache
-1	shooting outside my house surprised not kidding so scared
-1	trying to accept the fact that i cannot walk the weekend to end breast cancer this year this is a hard reality for me
1	nothin much just bored and need a job i do not have money to get anything i want 16gb ipod touch sony hts and a cybershot
1	although i was committed to os3 the iphone activation service had other ideas probably overloaded bah
1	i dnt think this is a happy birthday fa my baby melo laugh out loud oh well i m ready to see this lakers cavs match up
1	can not even watch the lakers parade came home early and everythang just for it
1	i just do not get it what in a persons mind could even have them on some ish like this my prayers are with her fam for real
1	seems jruby support for hpricot is now two versions behind
1	the weather in canada is freezing
-1	we got an email from igor but have to decline our logos
-1	my flip flop just broke walking in downtown seattle
1	ok i had 2 come bac early from golf coz of hayfever anyway i was back at 4pm now its 6 30pm im gonna have dinner now school tomorrow
-1	i wanted the cavs to win it all defense wins the game cavs i do not like loosing and i know this is alot of pressure on bron
-1	that s sad
1	i want a psp go bbc says it will be at the e3 expo can not wait
-1	so sad about that air france jetliner crash i wonder if anyone will survive to tell their tale to oprah
1	good morning to all followers i wish you a nice tuesday and good luck with your business allen verfolgern einen sonnigen dienstag
1	thans for your response ihad already find this answer
1	i miss kenny powers
1	was sitting next to the quot most interesting man in the world quot tonight random vegas tomorrow get ready for some siiiiin
1	doing the opposite of a rain dance appare notly if it does not stop raining at lord s in the next 30 mins or so england are out
1	great interview glad to see it
-1	oh my god its too hot in vegas this shld be a crime
-1	psp go slightly disappointing
-1	my arm leg back and stomach burns just went tan my forehead burn however is red and sore and now i have a headache
1	dang heroes and the hills amazed me tonight off to do more studying
-1	if obama took a stand it would give the ahmedinejad supporters more to fight against we re too famous for this party
1	slater s wife got him with a bottle pretty well nice visit to umc
-1	whats with the lakers and buttery fingers in the last minute the really pissed me off
-1	can not believe cutner is dead on house sad day in santa rosa ca
1	thank you for followfriday shout outs and
-1	just had a horrible message left on one of my youtube videos just when i was starting to feel better
1	more songs on my ipod love it
1	hey did you   talk to mom are  they home yet i hope they are  ok wish i was coming home 4 easter
-1	ugh now i feel retarted and jayz is gonna be at tao and diddy is gona be vegas too fight nights are so fun oh well
1	goodmorning my hay fever is acting up again bluhhh
1	need to sleep but can not
1	wish you   guys were gonna be in vegas next weekend
-1	dam it was to cure your hiccups altho i feel slightly guilty type in scary maze game into youtube sorrrry
1	last meeting of the quarter i m going to miss the seniors
1	ftsk s version of taylor swift s love story love it i love them both
1	yay verizon might get an iphone
1	at work only 2 more days to go and then i am off for 7 more days yay
1	happy birthday to my little sis abi celebrating with my family sister is now nine so crazy got her a taylor swift poster
1	i thought you could buy silent hill for the psp on the ps store i can not find it anywhere
1	i wish i was going to walk to starbucks but decided to just make some mediocre coffee
-1	doc said bed rest sore throat amp fever are ruining my plans
1	laugh out loud nope but i did have complete camerafail
-1	last nite i found out my sis in law has cirvical cancer
-1	the super red diva stupid university
1	dim mak was sick ripped it apart vegas was cool n fun sf was dope people went nuts la friday was fire yeah was good
-1	sad story this one you   hav to wonder if obama s pro choice stance is a genuine threat to his life
-1	oh my god my mouth is in so much pain i just wanna sleep untill its time to take my braces off
1	its super easy laugh out loud i wish everyone would jump on the bandwagon
1	hey there s a sci fi festival in london this week
1	hahaha the lebron kobe commercials are cheering me up
-1	cavs lost and i got this sinking feeling we are going to lose lebron in 2010 also why must my home city suck ah well lets go browns
1	lakers all day everyday
-1	sorry about lack of tweets i have hayfever and it sucks
-1	arghhh having a major quot i really wish we were back in seattle quot moment
1	i wanted cfa breakfast today but the car place took too long so i had to settle for mcdonalds
1	that sucks laugh out loud at least there is an upside to staying late would kill for a vanilla latte from seattle right about now
1	starbucks the best way to start the morning
-1	attending mem2009 conference in london very boring so far
-1	know how that goes how old is your son i have baby fever i get it every spring my nephew has given me the worst case
-1	my ipod touch is broken the on off button does not work
1	iphone down do not update to 3 0 yet people
-1	i will add prayers for your friends dad while i also pray for my own he has cancer i hate having pare nots sick
-1	i wish we had a starbucks here i d kill for a caramel mochiatta guess i ll just have to make do with a green tea yet again
-1	it so tired that im crying for no reason at all im about to try to get an hour and a half in for tonight half what i got last night
-1	wow the most depressing thing in the world is losing a video that you ve created in a matter of seconds fuck my life
1	whelp so long cavs
-1	got a headache
-1	gil i m sorry you will not get to sydney as well next week for supernova you re only going to perth is that correct
1	right about now i wish the psp had 2 shoulder buttons
1	hey danny how are things this your last night in brazill please writeback love karina kisses
1	i feel like a nobody i do not even have any spam email no spam no aim messages no friends no comments on site no facebook stuff
1	jus beat barcelona fc 4 nil on psp damn it feels good
-1	went out for just one hour in the sun yesterday got sever headache the whole day
-1	no problem sad thing is i can not listen to it cause my phone will not load the player is it in youtube form or will it be
-1	ugh can not sleep its 1 30am
1	just got home from work a little bit ago too busy to twitter lately work is not as much fun when everyone s in vegas but you
-1	soo sadd damn cavss
-1	not hayfever got a cold why now was looking forward to the weekend trying to ignore it maybe it ll go away
1	just got into manchester i miss everyone already i want to move to england
-1	and before shopping im going to visit my best friend he has blood cancer since october i miss him so much but we talk everyday
1	it s no longer sunny in seattle
-1	cavs are fucked they just can not win in orlando i guess no kobe lebron dream match this year
1	yiikes did you think so i ve not found him funny in years
-1	i hate headaches
-1	frustrated that xbox live is down and netflix sent me the wrong damn video homework it is
1	hi there folks hope you re having a great day amp not suffering with hayfever as much as me my tablets do not seem to work anymore
1	pretty good how about you
1	listening to beatles songs on pandora so get hyped up for beatles rock band xboxe3
1	had a great night really enjoying life
1	your welcome looking forward to the event not long until may 1 now
1	the month of june is also officially lgbt pride month declared by obama celebrate
1	really do not feel like getting up today but got to study to for tomorrows practical exam
-1	i knw yar i hated it too its a big headache m also very tired still have one whole year to go
-1	watching grey s anatomy makes me cry because i miss seattle
-1	welll tommorow saying goodbye to thompspon rip
-1	i m sad i was planning on seeing taylor swift in concert i went to look up how much the tickets cost and it said sold out this stinks
1	hoping they do an early upgrade program again or i m going to be even longer without an iphone
-1	xbox live is down for 24 hours lame
-1	envy you rascal i even missed out the iron maiden concert in bangalore i was in us then
-1	aww david cook s brother passed away from brain cancer wishing you the best david
-1	plurking on the psp sucks it looks just like twitter
1	cloudy in london please do not rain
1	is going to miss the lebron kobe puppet commercials
1	i wish i could have time for my xbox project all tied
-1	has a huuuge headache oh my god i feel like crap
1	no lebron kobe finals like we hoped for grrrr
1	i was very bummed to hear obama did this
-1	ill so i can not go to the cinema
1	it looks like lebron is going home
-1	i ve had such bad hayfever these past days
-1	loves her baby cousin that is losing his long long battle with brain cancer
-1	sigh now to leave early to go to a wake partner s aunt passed from same cancer i had so sad why some beat it and some do not
1	shame ubisoft will not be showing beyond good amp evil 2 this e3 xbox e3
1	man i so want mcdonalds breakfast
-1	you are what you eat and it s been years since i ve been mcdonalds huge headache this am
-1	off to work in a bit but i m really tired and i got hayfever
-1	i have a headache and it will not go away
-1	what you   think about you are boy lebron dipping after the game not sayin nuthin 2 dwight are  the other magic players ugh
-1	fudge i missed it i would have re told him my story about us meeting him in vegas
-1	i have not had starbucks in almost 6 months and its makin my tummy hurt
-1	i still feel like crap the fever is alive and well
-1	i m seriously upset sad about my ipod
1	is off work today with a throbbing headache my whole head feels like its pulsating
1	iremember when the lakers won title 15 about 4 1 2 hours ago golakers
-1	i can not wait for the release of monster hunter freedom unite and also awaiting little big planet and pixel junk monsters on the psp
1	ahhh shiner bock in austin yes thanks for the twitter so i can relive too
1	laugh out loud jamie can you do it soonish tonight cause i waited hours last week and fell asleep and missed out it s 7pm in sydney
-1	rt nasa managers have decided to postpone the launch of space shuttle endeavour due to the hydrogen leak again
1	hiii im on my ipod i can not fall asleep
-1	sucks to be me having exactly 0gb left on my iphone i want new apps time to live through abbie then i guess
1	by the way no more random comments about jordan and his ipod last class i have with him
1	6 39am getting ready to go to school i m looking for my psp though i can not leave the house without it
1	ha the sun s already gone
-1	i m very poor and can not afford to buy anything i would like an iphone for the price of free squarespace
1	damn apple for teasing that itunes now supports iphone software ver 3 0
-1	struggling hard with inventory
-1	starbucks latte then back to bed saddddddd weeek so far
-1	had to take ash amp kim to the doctors they are down with some slight fever and cold
1	thanks for adding me on facebook phyo
1	great day in london lovely to see all
-1	im pissed i can not find my ipod
-1	cavs lose and everyone witnessed nike will probably need a new ad campaign pens lost though so sports score today is 1 1
-1	watching taylor swift videos from youtube on my phone ain t got shit to do
-1	i have a headache it hurts
-1	watchin the poor cavs
1	i love your new hair you have to come to england sometime
-1	i sure am tiff but now the fever s gone only cough and running nose sigh i wonder if wendy s sick
1	hot its hot in herrrr 96 degrees in nashvegas and no pool
1	its not enough to say that imiss you  
1	and the labtop just got messed up now i can not look at the lessons and tips i hope the psp can go to the website
-1	ahh i wish i had not had mcdonalds yesterday its not good for the skin
1	get me one of those coffe cakes from starbucks while you   there
-1	yup night workouts are  the worst but unfortunetly my work schedule only allows me to go at night its tough
-1	su yin huen tweeted i feel unbearable guilt i made my staff cry
1	i will be rooting for twins in seattle this weekend shhh do not tell my mariners friends
1	just watched the movie wanted it was pretty darn good
1	president obama will be arraive to ksa riyadh tomorrow welcome there we love you so much
1	watched all 3 hours of quot inside the obama white house quot on nbc and find that i still am rooting for the first family great documentary
1	laugh out loud yeah this time pretty much the whole thing so close again but looks like cavs are being totally outplayed by magic
1	i am so happy to hear they played follow my way they were practicing before show in seattle excellent more 4 you   tonight
1	me and rosa are going 2 start our own youtube channel i m super excited that we get 2 share our randomness with the world
1	can not wait till 3am mcdonalds breakfast
1	you are taking vacation oh my god it s about time i m not going to miss you bc you re gonna bring me starbucks everyday
1	i hve 2 leave 4 work surprised i posted a youtube vid for you to watch hope you like it i may log on at work have a great day
-1	home sick i have a sore throat and fever
1	thats good i m from brazil n i love icarly did you follow your fans too
1	beautiful amp not rainy in seattle
-1	quot ha ha quot to the premature psp go reveal sony must be up in arms also it looks ugly as hell
1	had a nice lunch at mcdonalds so sleepy now
1	nodame can notabile is lt 3 i think i m falling in love with classical music
1	enjoy your time at pike s place market today it is a perfect seattle day for the market and for a photo shoot
1	get a ticket north sydney council left a parking turd on our car today too
-1	everyone go to youtube and look up quot dear eliot quot it s a tear jerker i hate oprah for showing me that
-1	falling asleep just heard about that tracy girl s body being found how sad my heart breaks for that family
1	really thinks that american guys are hot so why am i in england
-1	is not ever hungry any more but gets hunger headaches reminding her to eat not fair
-1	brazilian fans are jealousy because of what you talk about chile tommy
-1	i hate converting movies just to put em on my itouch
1	on the way to work momma bear just left back for seattle annnd studio after work to make more hits oh the life
1	yes they crashed 640km northeast of brazil s fernando do norohna island
1	it it counts I do not know why i did either you never talk to me anymore
1	oh no i m in sydney for imats on the 12th
1	getting ready to go home today leaving vegas
-1	oook so it might be a few days before i play on my xbox cuz i guess i broke my controller when i dropped it the other day now im sad
-1	does not twitter near enough it s been a bad sporting weekend freo and the cavs both lost
1	i m not happy that i can not watch communitychannel s videos on my ipod
-1	ewww this mcdonalds iced caramel latte i m drinking tastes like dirt the commercials make them look so good i hate coffee yuckkk
-1	oh man was ironing fave top to wear to a meeting burnt it
-1	do not be a meanie it does not matter the weather out when i could go tanning anytime in a cancer machine
-1	says paul quarrington has just been diagnosed with lung cancer
1	my iphone is at home i am still at work
1	i think this would all be much easier if someone would just give me a car but oprah has not returned any of my calls
-1	heard the sad news i suppose no more lebron very  kobe commercials
1	xbox live is down today
1	i miss my buddy ill be in ny on the 25th
1	100 followers that is exciting
1	nice run last night in the rain nobody about just me and some twittering birds spinning tonight triathlon training
1	haha ps nah but for the west to win oh well me n my baby daddy lebron gonn cuddle
1	sissydawnie marvelous on 10 cancer free years yay thanks yeah we re all pretty psyched about that
1	yes thanks i think they re amazing too the images were taken by photographer the very talented
1	i wonder what jon thinks when he see s all his tweets i picture him and jordan busting a nut laughing at us oh yeah jordan
1	and now off to bed after an amazing night chatting with a pretty amazing guy you know who you are
1	iphone say chirs is here start stalking him laugh out loud
-1	heading to with keri for a vanilla non fat latte and coffee cake yum
1	and its a wonderful thing i m all in favor of using the entire english language shit i use expletives too i think
1	good for you girl recommend papers tea and toast as well
-1	finished the moonwalk at 7hr45mins and will have raised 1 000gbp for breast cancer a great night to contribute
1	i m going to prepare a tea and then try to have a nice conversation with a lovely person from england
1	ok tend to use a dongle but nice to know i could even nicer to know iphones can not
1	yep i saw him in february and i get to see on may 8th looking forward to seeing him again
1	is watchin taylor swift the fearless tour on nbc
1	lakers win kobe is such a beast i swear lebron is still the goat magic played a good game though bad calls saved the lakers ass
1	haha sometimes i like fantasizing that i m taylor swift i m a psycho like that
1	new album is fantastic see you in london can not wait
-1	oh darn i m not in london
1	you are very welcome
1	get an iphone
1	no iphone updates for me multiple attempts but activation server is a no go
1	nooooooooooo dad smashed my taylor swift cd too bad he ll have to order it again from the us
-1	guess we will not be going out tonight little one has a fever
1	ah i m so sorry it i played a game of psp with my friend tonight and returned a while ago
1	big news andrew i m moving up to sf at the end of the month so making the most of my last month in la
1	i just woke up and im ready to eat my mcdonalds
1	thank you afrin nasal spray also i got a giant teacup tonight
1	oh starbucks i wanted a mocha and you made me a white mocha
-1	can not wait for the lakers to lose
-1	is just at work for the day sigh i have a headache
1	i miss mine too
1	has a lot on her mind i needs to make some moneys and ideas nowhere is hiring
1	is wishing that they would hurry up and cure hayfever
1	thought you d think this is cool my cousin is going to personally meet the head of nasa to discuss future projects cool huh
1	nite that s a really cute pup by the way
1	adding some music on my ipod
1	ahh i love your music missed you in seattle
1	momz just made it back from vegas yayyyyy
1	i think that would work nicely gurl go for it i believe many many people would sign up
1	kevin ruddy and obama are following me haha i fell loved
-1	anybdy else sad to see lebron not in the finals i know i m not looking fwd to the magic against the lakers
-1	what no more iphone are you crazy
-1	my headache and fever is coming back
